Nom,latitude,longitude,code_postal
MONTOULIEU,42.903977768,1.605136393,09000
BOUEX,45.624926892,0.318158147,16410
RAZAC SUR L ISLE,45.160593401,0.614979532,24430
VIERZY,49.286823774,3.277473288,02210
MONTSERON,43.020347547,1.316778655,09240
RIBERAC,45.245408765,0.335213007,24600
VIFFORT,48.957893106,3.469516322,02540
ORGEIX,42.675507146,1.876688011,09110
BROSSAC,45.323673297,-0.046837007,16480
SAGELAT,44.784684768,1.023190932,24170
VILLENEUVE ST GERMAIN,49.378966183,3.361236616,02200
PRADIERES,42.961290169,1.656557579,09000
CELLETTES,45.864029537,0.14540407,16230
ST AGNE,44.835266941,0.623520223,24520
VILLENEUVE SUR FERE,49.170863583,3.475455924,02130
RIMONT,42.988267242,1.284044986,09420
CHALAIS,45.274776583,0.038635526,16210
ST AVIT DE VIALARD,44.945907506,0.861775173,24260
LOUVIGNY,49.155601292,-0.39708702,14111
ROQUEFIXADE,42.933330452,1.764185769,09300
ST AVIT RIVIERE,44.740323078,0.905189107,24540
VILLERS ST CHRISTOPHE,49.779716306,3.09133152,02590
MARTIGNY SUR L ANTE,48.890290803,-0.287468256,14700
ROUMENGOUX,43.076688919,1.924350954,09500
ST BARTHELEMY DE BELLEGARDE,45.080331588,0.192823486,24700
VILLE SAVOYE,49.29277871,3.637250163,02220
ST FELIX DE RIEUTORD,43.044014321,1.670076587,09120
BOISNE LA TUDE,45.472272871,0.186206971,16320
ST CERNIN DE LABARDE,44.763681464,0.583946128,24560
VORGES,49.516723933,3.651309306,02860
MAY SUR ORNE,49.096045186,-0.378686297,14320
STE FOI,43.12569719,1.917748319,09500
CHARRAS,45.544483609,0.428799931,16380
ST CERNIN DE L HERM,44.654463489,1.045866674,24550
VUILLERY,49.430812605,3.387578697,02880
LE MESNIL EUDES,49.093072481,0.173956353,14100
ST GIRONS,42.975741707,1.153483062,09200
CHASSORS,45.710801388,-0.20615224,16200
ST CYBRANET,44.78069997,1.159033384,24250
WIMY,49.948014627,3.997490476,02500
ST JEAN DE VERGES,43.012812588,1.632738357,09000
CLAIX,45.550151014,0.050793822,16440
ST ESTEPHE,45.609843423,0.657974985,24360
ABREST,46.096050566,3.449986435,03200
COGNAC,45.696360682,-0.335278192,16100
ST FRONT D ALEMPS,45.324589105,0.78957572,24460
ARRONNES,46.052450939,3.574970887,03250
ST GEORGES BLANCANEIX,44.918283443,0.355678155,24130
AUTRY ISSARDS,46.544480325,3.122484567,03210
SAURAT,42.883408944,1.504356747,09400
COULGENS,45.813681018,0.276906202,16560
ST HILAIRE D ESTISSAC,45.014425009,0.505484173,24140
BARBERIER,46.219468651,3.248864403,03140
LES MONCEAUX,49.110768411,0.130463377,14100
COURCOME,45.985750162,0.149041375,16240
ST JULIEN INNOCENCE EULALIE,44.718940917,0.394490225,24500
BOST,46.183186219,3.506054851,03300
MONCEAUX EN BESSIN,49.250832538,-0.69006012,14400
SAVERDUN,43.226886535,1.573617618,09700
COURGEAC,45.3944185,0.082342194,16190
ST LAURENT DES HOMMES,45.044420545,0.252529869,24400
MONDRAINVILLE,49.141832528,-0.512191143,14210
AULOS SINSAT,42.798791183,1.661676101,09310
CURAC,45.296119555,0.021716842,16210
ST LEON SUR VEZERE,45.017964051,1.080322092,24290
BRUGHEAS,46.072892482,3.36613524,03700
MONTIGNY,49.040835278,-0.534439365,14210
SOULA,42.940904276,1.690699231,09000
EBREON,45.942536487,0.030465554,16140
ST MARTIAL DE VALETTE,45.512504999,0.633962714,24300
CHAMBERAT,46.414145052,2.425305932,03370
MOULT CHICHEBOVILLE,49.109861917,-0.187504821,14370
TAURIGNAN CASTET,43.060565939,1.101552294,09160
EPENEDE,46.069263866,0.53829642,16490
ST MARTIN DE GURSON,44.961646607,0.116372168,24610
CHAVROCHES,46.353498507,3.596812328,03220
THOUARS SUR ARIZE,43.182074146,1.237267375,09350
EXIDEUIL SUR VIENNE,45.880059663,0.663388573,16150
ST MEARD DE DRONE,45.250599281,0.410228863,24600
CHEMILLY,46.478562073,3.312075513,03210
MUTRECY,49.064230485,-0.423174606,14220
TOURTROL,43.069356388,1.799486294,09500
LA FAYE,46.019429737,0.15932435,16700
ST MEARD DE GURCON,44.911574004,0.177912968,24610
COULANGES,46.474749028,3.863456492,03470
TREMOULET,43.158337118,1.716669535,09700
FLEAC,45.676016991,0.088417062,16730
ST MEDARD DE MUSSIDAN,45.022310127,0.331670477,24400
DEUX CHAISES,46.374758259,3.040610457,03240
ST MICHEL DE VILLADEIX,44.99251883,0.731026072,24380
DIOU,46.522725832,3.736394468,03290
OUISTREHAM,49.274415962,-0.261218881,14150
FONTENILLE,45.912853684,0.175007132,16230
ST NEXANS,44.806294762,0.55045621,24520
DOMERAT,46.367922747,2.543376753,03410
PENNEDEPIE,49.401225858,0.163811593,14600
STE SUZANNE,43.205632634,1.378413626,09130
FOUQUEURE,45.884363505,0.076413976,16140
ST PARDOUX DE DRONE,45.223037927,0.419224219,24600
DOMPIERRE SUR BESBRE,46.531223572,3.676540855,03290
PERIERS EN AUGE,49.264642977,-0.093984941,14160
BAGNEUX LA FOSSE,47.998956386,4.291272927,10340
MAINXE GONDEVILLE,45.659570798,-0.174365498,16200
ST PAUL DE SERRE,45.081470203,0.634017973,24380
DURDAT LAREQUILLE,46.253757407,2.696545986,03310
BALNOT SUR LAIGNES,48.036819397,4.352809918,10110
LE GRAND MADIEU,45.941151282,0.447762768,16450
ST PIERRE DE CHIGNAC,45.11068635,0.863205848,24330
EBREUIL,46.117437497,3.073160516,03450
PERRIERES,48.959641142,-0.125866646,14170
BAROVILLE,48.183374438,4.740890209,10200
HIESSE,46.049953019,0.581739986,16490
ESTIVAREILLES,46.424913983,2.624322318,03190
PETIVILLE,49.242414884,-0.169184725,14390
BERCENAY LE HAYER,48.331461305,3.59044128,10290
JAVREZAC,45.702411652,-0.36376311,16100
ST SEVERIN D ESTISSAC,45.0513738,0.473996122,24190
HAUTERIVE,46.077468533,3.439016286,03270
PIERREFITTE EN CINGLAIS,48.904193215,-0.388598605,14690
BREVIANDES,48.256242713,4.105902589,10450
JUIGNAC,45.368003516,0.158220004,16190
ST VINCENT JALMOUTIERS,45.184434039,0.193574222,24410
LALIZOLLE,46.164716097,3.008347161,03450
SAUSSIGNAC,44.802140859,0.320342143,24240
LAMAIDS,46.30421037,2.438940646,03380
PLUMETOT,49.277915225,-0.361906748,14440
CELLES SUR OURCE,48.073710803,4.422534657,10110
SAVIGNAC LES EGLISES,45.275825506,0.911486296,24420
LANGY,46.272977304,3.461725789,03150
CHACENAY,48.108006492,4.532229162,10110
LIGNIERES AMBLEVILLE,45.565740244,-0.185625992,16300
SIGOULES ET FLAUGEAC,44.754401095,0.400673751,24240
LODDES,46.294688952,3.760716111,03130
PUTOT EN AUGE,49.21284005,-0.065962475,14430
CHAMOY,48.114379354,3.965919628,10130
LOUZAC ST ANDRE,45.724245299,-0.397112238,16100
SIMEYROLS,44.91526703,1.338639567,24370
LOUCHY MONTFAND,46.307871004,3.245769932,03500
CHAMPFLEURY,48.614297375,4.031214845,10700
LUSSAC,45.858213226,0.467395845,16450
SOURZAC,45.049409136,0.415163747,24400
LOUROUX DE BEAUNE,46.299432615,2.85936786,03600
QUETTEVILLE,49.341698397,0.300673776,14130
CHAOURCE,48.055280742,4.139381842,10210
MAGNAC SUR TOUVRE,45.655514652,0.236421203,16600
TAMNIES,44.97647342,1.149776501,24620
LOUROUX DE BOUBLE,46.229477916,2.971939752,03330
REPENTIGNY,49.199041804,0.042310532,14340
MAINE DE BOIXE,45.848423842,0.177600124,16230
THENAC,44.745775984,0.354529054,24240
MARCILLAT EN COMBRAILLE,46.170363287,2.63394238,03420
REUX,49.276892599,0.153952616,14130
CHARMOY,48.393365153,3.580853946,10290
THENON,45.132232231,1.063564071,24210
LE CHENE,48.562540466,4.175332638,10700
LA TOUR BLANCHE CERCLES,45.367184098,0.455008882,24320
MEILLARD,46.388285358,3.23150724,03500
ROSEL,49.22180687,-0.450417188,14740
COURTERON,48.015836037,4.462391278,10250
MONTEMBOEUF,45.77428227,0.551421251,16310
TRELISSAC,45.209794147,0.778562596,24750
MERCY,46.451192652,3.524199825,03340
CUSSANGY,48.023105446,4.091479681,10210
TREMOLAT,44.874160412,0.834108381,24510
MESPLES,46.427807037,2.364382492,03370
ST ARNOULT,49.330776946,0.089246545,14800
DAVREY,48.046664284,3.959892952,10130
MOULIDARS,45.667703199,-0.038615723,16290
URVAL,44.799415286,0.940524332,24480
MOLINET,46.463973468,3.92590353,03510
ST BENOIT D HEBERTOT,49.324822164,0.272563285,14130
DOSNON,48.614913769,4.246672036,10700
MOUTHIERS SUR BOEME,45.557529101,0.122363426,16440
VARAIGNES,45.610727188,0.529953602,24360
MONTAIGUET EN FOREZ,46.267426856,3.822020122,03130
DROUPT ST BASLE,48.480241932,3.956864645,10170
NABINAUD,45.293251621,0.209954227,16390
VENDOIRE,45.412572495,0.288694464,24320
MONTAIGU LE BLIN,46.290658231,3.516353067,03150
ST DENIS DE MERE,48.864986059,-0.503273715,14110
ECHEMINES,48.390816388,3.835902709,10350
VEZAC,44.840448216,1.17249346,24220
MONTBEUGNY,46.528383737,3.474372053,03340
ST DESIR,49.14414173,0.190371676,14100
EGUILLY SOUS BOIS,48.139387636,4.537801785,10110
NERSAC,45.625499163,0.062188284,16440
VILLARS,45.42245094,0.766051744,24530
MONTOLDRE,46.337764067,3.451028362,03150
ESTISSAC,48.256047481,3.810959311,10190
ORADOUR,45.911775323,-0.03733204,16140
VITRAC,44.839614218,1.224310036,24200
NADES,46.154450608,2.968475873,03450
ST GERMAIN LA BLANCHE HERBE,49.195653219,-0.422714092,14280
ABBANS DESSUS,47.126422353,5.886627099,25440
NEUILLY EN DONJON,46.342900541,3.884660057,03130
FAY LES MARCILLY,48.401227153,3.60560669,10290
PRANZAC,45.673570349,0.346215519,16110
ACCOLANS,47.490214573,6.534915475,25250
NIZEROLLES,46.107112514,3.644078379,03250
ST LAURENT DE CONDEL,49.026137614,-0.394808587,14220
AMAGNEY,47.305243075,6.148758974,25220
PARAY SOUS BRIAILLES,46.289961347,3.369993884,03500
FONTETTE,48.076659844,4.616461464,10360
AMANCEY,47.031012477,6.076248417,25330
ST MARTIN DE FONTENAY,49.11484418,-0.352017302,14320
FONTVANNES,48.282290267,3.871401709,10190
ROUSSINES,45.723249004,0.618213577,16310
ANTEUIL,47.37595213,6.576316303,25340
QUINSSAINES,46.308981367,2.49418458,03380
ST PIERRE DES IFS,49.114666153,0.161633739,14100
FRESNAY,48.309282749,4.757346633,10200
GRAVES ST AMANT,45.638177379,-0.105207805,16120
AUDINCOURT,47.481277328,6.854544308,25400
RONNET,46.201319653,2.701030397,03420
ST PIERRE DU MONT,49.380519063,-0.975785244,14450
FULIGNY,48.340534154,4.697916117,10200
LES AUXONS,47.301083178,5.951490186,25870
LES GRANGES,48.057335605,4.062361097,10210
ST AMANT DE NOUERE,45.736353144,-0.005901236,16170
AVILLEY,47.429518431,6.269513397,25680
ST DIDIER EN DONJON,46.383190748,3.861076704,03130
HERBISSE,48.615105676,4.121092419,10700
ST CIERS SUR BONNIEURE,45.864330428,0.248468901,16230
AVOUDREY,47.138652357,6.433288543,25690
ST DIDIER LA FORET,46.229797264,3.336261572,03110
ISLE AUMONT,48.205026382,4.122614378,10800
ST CLAUD,45.898452037,0.471325576,16450
BART,47.491266704,6.767638396,25420
JUZANVIGNY,48.416641262,4.608987995,10500
ST FRAIGNE,45.957077932,-0.015250635,16140
BARTHERANS,47.037455001,5.92507416,25440
ST GERMAIN DES FOSSES,46.196564962,3.429989616,03260
LAGESSE,48.016366026,4.133558896,10210
ST FRONT,45.896036201,0.281490301,16460
BIANS LES USIERS,46.96368304,6.272660558,25520
ST GERMAIN DE SALLES,46.18690743,3.220741954,03140
LHUITRE,48.581052579,4.273729881,10700
ST GENIS D HIERSAC,45.754094923,0.036982574,16570
LE BIZOT,47.136440152,6.673024573,25210
ST LOUP,46.35522908,3.375132423,03150
BONDEVAL,47.434112488,6.845235831,25230
ST MARCEL EN MURAT,46.322020306,3.005176423,03390
LIGNOL LE CHATEAU,48.213220369,4.812278257,10200
ST GOURSON,45.952335689,0.312087031,16700
BONNEVAUX,46.809015896,6.196856142,25560
ST NICOLAS DES BIEFS,46.063308863,3.794437558,03250
LOCHES SUR OURCE,48.069768686,4.504463887,10110
ST LAURENT DE COGNAC,45.695461529,-0.394722762,16100
LA BRETENIERE,47.377613691,6.277257482,25640
ST PALAIS,46.4400527,2.305500573,03370
LA LOUPTIERE THENARD,48.384709771,3.437805464,10400
ST MARTIN DU CLOCHER,46.064999037,0.150213473,16700
BULLE,46.905746987,6.202158321,25560
ST POURCAIN SUR BESBRE,46.481989379,3.649375966,03290
ST VAAST EN AUGE,49.290759606,0.002533082,14640
ST MARY,45.84530637,0.361317681,16260
BURNEVILLERS,47.332272355,7.020393632,25470
ST PRIEST D ANDELOT,46.076912574,3.154797975,03800
SALLENELLES,49.263923209,-0.233125868,14121
MAGNY FOUCHARD,48.235306702,4.545367675,10140
ST PALAIS DU NE,45.541158139,-0.287066537,16300
CESSEY,47.11286865,5.923859033,25440
SANNERVILLE,49.183625799,-0.224143753,14940
MARCILLY LE HAYER,48.331148338,3.644248398,10290
ST QUENTIN DE CHALAIS,45.242999082,0.072929071,16210
CHAMESOL,47.346273575,6.844513286,25190
ST VOIR,46.410070638,3.506479597,03220
MARIGNY LE CHATEL,48.401381682,3.721653006,10350
ST SATURNIN,45.667739362,0.040438269,16290
CHAMPLIVE,47.288160244,6.244176148,25360
SANSSAT,46.250750799,3.468218834,03150
SOIGNOLLES,49.029175116,-0.216640683,14190
MAROLLES SOUS LIGNIERES,47.960720125,3.919916299,10130
CHAUX NEUVE,46.655923344,6.152396562,25240
SAULCET,46.329425074,3.266853323,03500
SOUMONT ST QUENTIN,48.979216957,-0.235002788,14420
MESGRIGNY,48.480093784,3.864668036,10170
SALLES DE VILLEFAGNAN,45.959406821,0.170700976,16700
COLOMBIER FONTAINE,47.447122641,6.69015198,25260
SAULZET,46.137290519,3.220884871,03800
SUBLES,49.239303136,-0.750449322,14400
MESNIL SELLIERES,48.336064386,4.206237285,10220
SAUVAGNAC,45.74966307,0.647937892,16310
CORCELLE MIESLOT,47.361561053,6.183207816,25640
THIEL SUR ACOLIN,46.53109994,3.578468791,03230
SULLY,49.300099039,-0.741430364,14400
MONTFEY,48.066963456,3.872680462,10130
SERS,45.585031693,0.319312656,16410
COTEBRUNE,47.251809242,6.310342397,25360
TREIGNAT,46.348388202,2.351696057,03380
TESSEL,49.151475697,-0.568912393,14250
MONTGUEUX,48.297644361,3.954006786,10300
SOYAUX,45.639275192,0.207026519,16800
COURTEFONTAINE,47.321258871,6.911341672,25470
URCAY,46.633978584,2.614392529,03360
MONTMORENCY BEAUFORT,48.487087926,4.555757585,10330
LE TATRE,45.397819908,-0.20076338,16360
COURVIERES,46.864586842,6.09966546,25560
VEAUCE,46.170051048,3.05448624,03450
MONTREUIL SUR BARSE,48.216831842,4.285753099,10270
TORSAC,45.568711137,0.20869467,16410
CROSEY LE PETIT,47.343388082,6.484560249,25340
VERNEUIL EN BOURBONNAIS,46.35428762,3.249259272,03500
TOURVILLE SUR ODON,49.136937135,-0.501507483,14210
MOREMBERT,48.503380676,4.331219403,10240
TUSSON,45.931943126,0.070581798,16140
CUSANCE,47.323152143,6.439998381,25110
LE VEURDRE,46.742335128,3.04218025,03320
TRACY SUR MER,49.330989022,-0.644969081,14117
NOZAY,48.500008976,4.082484043,10700
VALENCE,45.882271274,0.317865949,16460
DAMBENOIS,47.54453306,6.871761469,25600
VICQ,46.146432576,3.095888658,03450
TREPREL,48.898670806,-0.346504632,14690
PARS LES ROMILLY,48.481691021,3.728445988,10100
VERNEUIL,45.782619319,0.698903903,16310
DANNEMARIE,47.389230203,6.900664342,25310
VIEURE,46.500105474,2.882003956,03430
TREVIERES,49.299038327,-0.91640616,14710
PEL ET DER,48.395329496,4.410924652,10500
DELUZ,47.296968754,6.193674308,25960
LE VILHAIN,46.561418215,2.79286394,03350
PLANCY L ABBAYE,48.585368722,3.984894656,10380
VERVANT,45.835231335,0.130200926,16330
DOMMARTIN,46.929051479,6.309376312,25300
ALLEMAGNE EN PROVENCE,43.78872288,6.030340492,04500
PLANTY,48.268470679,3.650866339,10160
VIBRAC,45.643002696,-0.059207411,16120
ECOT,47.422477093,6.732260776,25150
VACOGNES NEUILLY,49.084923725,-0.534075188,14210
PLESSIS BARBUISE,48.573433849,3.5865972,10400
VIEUX RUFFEC,46.016179538,0.37928976,16350
ETERNOZ,47.016116016,6.001525645,25330
ARCHAIL,44.111165658,6.330564632,04420
VARAVILLE,49.262810281,-0.145471755,14390
POIVRES,48.682994872,4.277266249,10700
VILLEJOUBERT,45.808109415,0.173232059,16560
ETRABONNE,47.23264695,5.737929839,25170
BANON,44.026971873,5.649836991,04150
PONT SUR SEINE,48.508500129,3.597080909,10400
VINDELLE,45.72141345,0.108860756,16430
EXINCOURT,47.501392549,6.834837363,25400
BARREME,43.946018481,6.377964622,04330
PRECY ST MARTIN,48.416555643,4.455545131,10500
VOULGEZAC,45.512388823,0.125844718,16250
EYSSON,47.202272422,6.431042361,25530
BEAUVEZER,44.14408455,6.597855502,04370
PRUGNY,48.247423183,3.942960955,10190
ANTEZANT LA CHAPELLE,45.99486088,-0.482863139,17400
FERRIERES LES BOIS,47.20947624,5.802902724,25410
BRAS D ASSE,43.926508903,6.126571605,04270
VIENNE EN BESSIN,49.281164191,-0.627268502,14400
PRUSY,47.973949867,4.050738289,10210
ARCES,45.560047571,-0.87569283,17120
FOURG,47.094917073,5.802762045,25440
VILLERS SUR MER,49.311030108,0.006460583,14640
RACINES,48.048564223,3.846870213,10130
ARVERT,45.746809504,-1.123864567,17530
GEMONVAL,47.534751359,6.59002635,25250
RADONVILLIERS,48.334178368,4.474602622,10500
AUTHON EBEON,45.842116239,-0.426109531,17770
GLAY,47.404112058,6.894251192,25310
PONT D OUILLY,48.876845156,-0.409136876,14690
RANCES,48.46219256,4.554497637,10500
BALLANS,45.80807563,-0.225251579,17160
GONDENANS MONTBY,47.444466546,6.457753495,25340
ALLEUZE,44.959742143,3.098247339,15100
LA BARDE,45.128330982,-0.063495924,17360
GRAND CHARMONT,47.533738384,6.823814628,25200
CERESTE,43.850601803,5.589946967,04280
ANTERRIEUX,44.831118219,3.056663607,15110
ST ANDRE LES VERGERS,48.27794973,4.048697385,10120
BEDENAC,45.185560306,-0.312664578,17210
GRANDFONTAINE,47.199248018,5.900509838,25320
CHATEAUFORT,44.27547618,6.029886999,04250
ANTIGNAC,45.351968747,2.561853149,15240
ST BENOIST SUR VANNE,48.235331457,3.668848511,10160
BENON,46.199590755,-0.79765028,17170
FOURNETS LUISANS,47.101814506,6.559070686,25390
APCHON,45.244303271,2.697343487,15400
ST BENOIT SUR SEINE,48.380110587,4.051663465,10180
BERCLOUX,45.839175418,-0.458405936,17770
GRANGES NARBOZ,46.878590195,6.320377402,25300
CURBANS,44.408358162,6.029812711,05110
ARPAJON SUR CERE,44.876118753,2.464421864,15130
ST ETIENNE SOUS BARBUISE,48.492548484,4.115474669,10700
BERNAY ST MARTIN,46.066632096,-0.625456732,17330
LES GRAS,46.987547965,6.540346515,25790
ST HILAIRE SOUS ROMILLY,48.498213263,3.657811291,10100
LE GRATTERIS,47.180919084,6.131030498,25620
ST LUPIEN,48.364210206,3.699939352,10350
BORDS,45.895212334,-0.784464341,17430
LES HOPITAUX NEUFS,46.785873998,6.391003778,25370
L ESCALE,44.081555126,6.034690847,04160
CASSANIOUZE,44.673877388,2.380865544,15340
SAULCY,48.277595214,4.835352818,10200
BOUGNEAU,45.600003211,-0.506371016,17800
HUANNE MONTMARTIN,47.431666025,6.341950279,25680
ESTOUBLON,43.943131855,6.193528261,04270
CHALVIGNAC,45.247484724,2.264678825,15200
SOLIGNY LES ETANGS,48.402153999,3.517240269,10400
BOURGNEUF,46.168424043,-1.020858655,17220
INDEVILLERS,47.312224279,6.969558205,25470
CHAMPAGNAC,45.363229381,2.40314674,15350
SOMMEVAL,48.158974316,3.954896421,10320
BREUIL MAGNE,45.999784504,-0.966238301,17870
L ISLE SUR LE DOUBS,47.424039611,6.589139175,25250
LAMBRUISSE,44.044891154,6.445578878,04170
CHAUDES AIGUES,44.848533147,2.998525834,15110
TRAINEL,48.413915876,3.456441641,10400
BRIZAMBOURG,45.807010287,-0.475709632,17770
LANANS,47.292448205,6.447602058,25360
LE LAUZET UBAYE,44.432236396,6.419667353,04340
CHEYLADE,45.198774989,2.720112281,15400
VALLANT ST GEORGES,48.460592327,3.885672674,10170
CHAILLEVETTE,45.730356408,-1.068778475,17890
LANTHENANS,47.391335266,6.625626537,25250
LIMANS,43.986945683,5.723316286,04300
CUSSAC,44.981600767,2.936287162,15430
VAUCOGNE,48.53313766,4.345201857,10240
LE CHATEAU D OLERON,45.881350474,-1.216463129,17480
LOMONT SUR CRETE,47.338123009,6.438352049,25110
MALLEMOISSON,44.041625328,6.118316981,04510
FERRIERES ST MARY,45.172059393,3.082397159,15170
VAUPOISSON,48.501255406,4.216637554,10700
CHENAC ST SEURIN D UZET,45.511199822,-0.816673984,17120
LE LUHIER,47.170228329,6.678066484,25210
MELVE,44.356110232,5.992797499,04250
FONTANGES,45.108942373,2.517831878,15140
CHEPNIERS,45.253119056,-0.326962072,17210
MARCHAUX CHAUDEFONTAINE,47.331094808,6.137119496,25640
MEZEL,43.997939414,6.178912369,04270
FRIDEFONT,44.905779314,3.095325633,15110
VILLEMEREUIL,48.201583975,4.082724167,10800
CHERBONNIERES,45.967882368,-0.339497628,17470
LES MONTS RONDS,47.163249504,6.064002076,25620
JOURSAC,45.164902172,3.013352911,15170
VILLEMOIRON EN OTHE,48.199983151,3.791531603,10160
CIRE D AUNIS,46.037995425,-0.93098172,17290
MESLIERES,47.418453304,6.893417466,25310
LA MOTTE DU CAIRE,44.341272519,6.029901084,04250
JOU SOUS MONJOU,44.94101345,2.662880997,15800
VILLEMORIEN,48.079824849,4.294357379,10110
CLAVETTE,46.14261063,-1.03751137,17220
MESMAY,47.05854161,5.849913154,25440
JUSSAC,44.995311549,2.418096232,15250
LA VILLENEUVE AU CHENE,48.248469888,4.390617283,10140
LA CLOTTE,45.115330148,-0.143150037,17360
MISEREY SALINES,47.287627889,5.973437548,25480
NIOZELLES,43.931981385,5.847109712,04300
LACAPELLE BARRES,44.949965241,2.723179833,15230
COIVERT,46.067620036,-0.462866289,17330
MONTAGNEY SERVIGNEY,47.466051358,6.303669247,25680
LES OMERGUES,44.152429755,5.589061033,04200
LACAPELLE DEL FRAISSE,44.77287615,2.430280882,15120
VILLIERS LE BOIS,47.954731552,4.191292261,10210
COURCON,46.255085152,-0.795730855,17170
MONTBELIARD,47.515667049,6.791810597,25200
ONGLES,44.031788081,5.725284305,04230
LANDEYRAT,45.272959285,2.872024356,15160
VILLIERS SOUS PRASLIN,48.060413226,4.252368394,10210
CRAMCHABAN,46.215154493,-0.718833959,17170
MONTBELIARDOT,47.181105406,6.671354474,25210
ORAISON,43.911273496,5.924809757,04700
LANOBRE,45.434528556,2.549973075,15270
VILLY LE BOIS,48.167414571,4.089926458,10800
CRAZANNES,45.850562971,-0.705509786,17350
MONT DE VOUGNEY,47.242255197,6.739633828,25120
REILLANNE,43.88620694,5.659303427,04110
LASTIC,45.111344485,3.218857916,15500
VINETS,48.544929483,4.225034715,10700
LA CROIX COMTESSE,46.082291886,-0.505496154,17330
NAISEY LES GRANGES,47.208566991,6.234317116,25360
LEYNHAC,44.740966986,2.280856417,15600
YEVRES LE PETIT,48.479497323,4.492043376,10500
DOMPIERRE SUR MER,46.183808855,-1.067995164,17139
NARBIEF,47.129764166,6.69406261,25210
ST BENOIT,43.963537056,6.724013449,04240
LIEUTADES,44.830906948,2.89815798,15110
AIGUES VIVES,43.235138628,2.532834201,11800
